#{"t_start": 1774437969.531529, "env_id": "None"}
r,l,t
-3.0,100,526.370049
-5.0,100,527.018516
-3.0,100,527.69381
-8.0,100,528.365693
-2.0,100,529.006734
-4.0,100,529.67283
-3.0,100,530.338272
-5.0,100,531.0865
-10.0,100,531.752191
-3.0,100,532.427082
-2.0,100,533.091472
-3.0,100,533.755461
-3.0,100,534.425034
-4.0,100,535.101346
-10.0,100,535.758425
-7.0,100,538.771039
-16.0,100,539.473861
-3.0,100,540.117908
-6.0,100,540.782577
-8.0,100,541.497061
-8.0,100,542.325314
-10.0,100,543.053613
-3.0,100,543.661519
-3.0,100,544.306119
-7.0,100,545.077627
-8.0,100,545.729697
-12.0,100,546.430553
-2.0,100,547.159199
-12.0,100,547.822397
-2.0,100,548.47406
-8.0,100,549.0828
-2.0,100,549.695101
-5.0,100,550.311072
-7.0,100,550.941657
-10.0,100,551.549454
-6.0,100,552.201654
-5.0,100,552.793785
-6.0,100,553.502018
-3.0,100,554.123749
-6.0,100,554.737853
-3.0,100,555.517239
-5.0,100,556.209937
-8.0,100,556.919537
-9.0,100,557.628269
-6.0,100,558.336865
-3.0,100,558.975658
-9.0,100,559.654763
-8.0,100,560.406736
-7.0,100,561.092489
-19.0,100,561.755248
-7.0,100,562.536096
-28.0,100,563.260524
-8.0,100,563.951068
-100.0,100,564.650692
-5.0,100,565.356332
-4.0,100,566.040447
-4.0,100,566.795756
-19.0,100,567.438974
-6.0,100,568.080858
-12.0,100,568.730093
-7.0,100,569.37594
-6.0,100,570.042943
-4.0,100,570.739647
-7.0,100,571.401504
-5.0,100,572.101557
-2.0,100,575.1894
-10.0,100,575.93136
-5.0,100,576.616033
-8.0,100,577.27225
-5.0,100,577.979251
-7.0,100,578.663195
-9.0,100,579.456216
-5.0,100,580.190581
-6.0,100,580.932865
-100.0,100,581.650886
-9.0,100,582.363148
-5.0,100,583.112398
-8.0,100,583.904915
-9.0,100,584.633269
-17.0,100,585.418087
-7.0,100,586.146461
-7.0,100,586.860415
-6.0,100,587.58559
-12.0,100,588.306851
-5.0,100,589.026453
-4.0,100,589.754856
-8.0,100,590.478273
-4.0,100,591.196162
-3.0,100,591.920719
-5.0,100,592.639318
-7.0,100,593.362049
-9.0,100,594.082296
-9.0,100,594.793588
-7.0,100,595.514416
-4.0,100,596.232994
-9.0,100,596.946547
-7.0,100,597.74908
-11.0,100,598.493725
-7.0,100,599.22402
-7.0,100,599.955067
-9.0,100,600.684162
-6.0,100,601.412241
-14.0,100,602.12723
-3.0,100,602.885524
-7.0,100,603.563925
-7.0,100,604.227688
-7.0,100,604.898884
-9.0,100,605.588694
-7.0,100,606.266521
-7.0,100,606.945313
-6.0,100,607.635405
-6.0,100,608.317888
-2.0,100,609.093372
-5.0,100,609.774395
-4.0,100,610.466305
-3.0,100,613.463998
-7.0,100,614.132902
-5.0,100,614.805268
-7.0,100,615.484345
-5.0,100,616.164337
-6.0,100,616.85534
-4.0,100,617.571161
-3.0,100,618.267286
-5.0,100,618.960637
-7.0,100,619.616134
-4.0,100,620.403923
